name,price,distance,hour,source
Lyft,10.5,3.31,7,South Station
Lyft,11.0,3.01,7,Boston University
Lyft,11.0,2.95,17,West End
UberX,7.0,0.56,20,North Station
Lyft,13.5,5.43,5,Financial District
UberX,8.0,1.35,9,Beacon Hill
Lyft,10.5,2.89,9,West End
UberX,14.0,3.96,9,Boston University
UberX,6.5,0.49,10,Haymarket Square
Lyft,9.0,2.33,6,Haymarket Square
Lyft,11.0,3.31,23,South Station
UberX,14.0,6.26,22,Back Bay
Lyft,7.0,1.5,20,Boston University
UberX,16.5,2.53,7,South Station
UberX,13.5,4.48,12,Financial District
UberX,9.5,2.62,12,Theatre District
Lyft,7.0,0.72,8,North Station
UberX,16.0,5.56,2,Financial District
Lyft,7.0,1.13,10,North End
Lyft,7.0,1.2,10,North End
Lyft,9.0,2.43,16,Haymarket Square
Lyft,7.0,0.88,16,North Station
UberX,13.0,1.94,16,Beacon Hill
Lyft,11.0,2.13,6,Northeastern University
Lyft,11.0,3.14,0,North Station
Lyft,16.5,4.69,5,Boston University
Lyft,10.5,3.14,5,North Station
UberX,14.0,3.39,21,Boston University
UberX,10.5,3.17,21,Back Bay
UberX,7.5,1.25,21,Financial District
UberX,8.5,1.78,8,South Station
Lyft,9.0,1.48,6,North End
Lyft,9.0,1.7,13,West End
UberX,7.0,0.49,10,Haymarket Square
UberX,8.0,1.22,10,Back Bay
Lyft,13.5,3.2,2,Theatre District
Lyft,11.0,2.11,0,Theatre District
Lyft,13.5,5.2,12,Financial District
Lyft,10.5,2.46,21,South Station
UberX,8.5,1.16,21,Haymarket Square
UberX,10.5,1.34,19,Back Bay
Lyft,13.5,3.04,11,Northeastern University
Lyft,11.0,2.13,1,South Station
UberX,7.0,1.21,23,Financial District
UberX,12.0,2.84,13,North End
Lyft,9.0,2.44,10,Beacon Hill
UberX,8.5,2.48,6,Beacon Hill
Lyft,9.0,1.72,23,Theatre District
Lyft,7.0,1.13,23,North End
UberX,12.5,4.42,10,Fenway
Lyft,11.0,3.23,23,North Station
UberX,9.0,2.27,8,Beacon Hill
UberX,10.5,3.08,1,West End
UberX,10.5,3.31,10,North Station
Lyft,7.0,0.72,22,West End
Lyft,13.5,4.2,1,Fenway
Lyft,9.0,2.87,12,Fenway
UberX,10.5,3.01,2,North Station
UberX,7.0,1.14,16,Haymarket Square
Lyft,7.0,1.28,23,Financial District
Lyft,16.5,2.35,1,Theatre District
UberX,9.0,1.46,1,North End
UberX,8.5,1.3,7,South Station
Lyft,11.0,3.11,12,Theatre District
Lyft,9.0,3.15,12,North Station
Lyft,7.0,1.09,0,West End
UberX,10.5,0.55,14,Theatre District
Lyft,7.0,0.56,12,Haymarket Square
Lyft,7.0,0.66,11,South Station
UberX,9.5,1.41,8,North End
UberX,11.5,2.32,8,Back Bay
UberX,12.5,4.48,10,Financial District
Lyft,11.0,3.13,8,North Station
UberX,8.0,0.62,22,Haymarket Square
UberX,10.5,2.58,3,South Station
UberX,7.0,0.54,3,South Station
Lyft,11.0,3.21,2,Northeastern University
UberX,7.5,1.34,20,Back Bay
UberX,7.0,0.54,9,South Station
UberX,11.5,3.31,13,North Station
Lyft,7.0,1.23,11,Haymarket Square
Lyft,7.0,1.11,11,South Station
Lyft,11.0,2.43,11,Back Bay
UberX,7.5,0.72,15,West End
Lyft,7.0,0.6,1,Theatre District
Lyft,10.5,1.95,9,Haymarket Square
UberX,7.0,0.92,10,Financial District
UberX,16.0,5.7,11,Financial District
UberX,9.5,3.04,7,Boston University
UberX,8.5,1.08,22,North Station
UberX,10.5,1.41,7,North End
Lyft,10.5,3.01,23,Back Bay
Lyft,11.0,1.73,4,North End
UberX,9.5,2.84,16,West End
Lyft,10.5,3.14,16,North Station
Lyft,7.0,1.27,16,Financial District
UberX,9.5,3.13,1,West End
UberX,6.5,0.5,6,Haymarket Square
UberX,8.0,1.04,6,North End
Lyft,11.0,2.93,22,Boston University
UberX,9.5,1.8,17,Theatre District
Lyft,7.0,0.47,17,Financial District
UberX,10.5,2.66,4,Theatre District
UberX,7.0,0.54,3,South Station
UberX,8.0,1.61,4,Theatre District
Lyft,9.0,2.31,22,Beacon Hill
Lyft,7.0,1.15,14,North End
UberX,7.0,0.91,14,Haymarket Square
UberX,9.5,2.27,1,Beacon Hill
UberX,8.5,0.61,17,Haymarket Square
UberX,10.5,3.01,13,North Station
Lyft,9.0,2.42,13,Northeastern University
Lyft,9.0,2.02,2,Northeastern University
Lyft,9.0,1.29,0,Beacon Hill
Lyft,9.0,1.99,7,Northeastern University
UberX,10.5,3.22,14,Northeastern University
UberX,11.5,3.2,4,West End
UberX,7.0,0.49,5,Haymarket Square
Lyft,7.0,0.99,22,Financial District
UberX,11.5,3.16,15,Back Bay
UberX,12.0,4.42,23,Fenway
UberX,12.5,2.67,23,Theatre District
Lyft,13.5,1.24,5,Northeastern University
UberX,13.5,4.55,0,Northeastern University
Lyft,9.0,2.07,10,Beacon Hill
Lyft,10.5,2.07,1,Beacon Hill
UberX,9.5,2.36,18,Beacon Hill
Lyft,7.0,1.04,2,West End
UberX,9.5,2.74,2,South Station
Lyft,13.5,4.58,1,Financial District
Lyft,7.0,1.22,1,Haymarket Square
UberX,8.5,1.92,23,Beacon Hill
Lyft,7.0,1.24,22,Financial District
Lyft,10.5,3.07,1,West End
Lyft,9.0,1.49,23,North End
UberX,7.0,0.55,21,Theatre District
UberX,11.5,2.66,16,Theatre District
Lyft,9.0,2.38,23,Fenway
Lyft,9.0,1.72,0,West End
UberX,10.5,3.3,17,North Station
UberX,7.0,0.55,2,Theatre District
UberX,7.5,1.5,2,Fenway
Lyft,7.0,1.74,8,Theatre District
Lyft,7.0,1.55,3,North End
UberX,11.5,3.3,3,North Station
UberX,11.5,3.01,15,North Station
Lyft,10.5,2.44,15,Fenway
UberX,7.0,1.1,3,Back Bay
Lyft,7.0,1.02,21,North End
UberX,12.5,2.61,0,Northeastern University
UberX,10.5,2.3,2,Haymarket Square
Lyft,13.5,4.08,11,Northeastern University
UberX,8.5,1.35,13,Beacon Hill
Lyft,7.0,1.07,7,West End
Lyft,10.5,3.17,23,Theatre District
Lyft,7.0,1.24,16,Haymarket Square
Lyft,11.0,3.01,15,West End
Lyft,11.0,3.16,10,North Station
Lyft,7.0,1.02,23,Haymarket Square
Lyft,10.5,2.93,22,West End
Lyft,11.0,3.5,3,Boston University
Lyft,9.0,2.49,6,Beacon Hill
Lyft,9.0,0.67,6,South Station
Lyft,7.0,0.81,18,Haymarket Square
Lyft,10.5,2.07,8,West End
UberX,11.5,3.39,8,Boston University
UberX,7.0,1.22,5,North End
UberX,9.5,2.19,21,Beacon Hill
UberX,7.5,1.35,10,Beacon Hill
Lyft,9.0,2.67,10,Boston University
Lyft,11.0,3.25,13,Fenway
UberX,7.5,0.61,12,Haymarket Square
UberX,12.0,1.5,16,South Station
Lyft,9.0,1.32,7,Back Bay
UberX,10.5,3.3,7,North Station
UberX,13.0,1.89,6,South Station
UberX,8.5,1.41,9,Back Bay
Lyft,11.0,3.06,17,Boston University
UberX,9.5,1.79,9,North End
UberX,7.0,0.56,15,North Station
Lyft,9.0,1.74,2,West End
UberX,11.5,1.96,23,Beacon Hill
UberX,9.0,1.72,4,South Station
UberX,13.0,3.79,11,Fenway
Lyft,9.0,2.51,4,South Station
UberX,9.5,2.66,20,Theatre District
Lyft,11.0,3.09,19,Theatre District
UberX,11.0,2.84,22,West End
UberX,7.5,1.57,23,Theatre District
Lyft,11.0,2.5,19,South Station
Lyft,13.5,3.24,4,Northeastern University
UberX,13.0,2.12,4,North Station
Lyft,9.0,1.73,18,Theatre District
UberX,9.5,2.33,18,Back Bay
Lyft,10.5,2.9,17,North End
Lyft,13.5,4.21,1,Fenway
UberX,7.0,1.16,7,North End
UberX,11.5,3.07,12,Fenway
UberX,9.5,2.79,20,Boston University
Lyft,9.0,2.43,15,Northeastern University
UberX,8.5,1.71,12,South Station
UberX,9.5,2.48,1,Beacon Hill
UberX,8.0,1.22,4,Back Bay
UberX,12.0,3.39,16,Boston University
Lyft,9.0,2.36,10,Beacon Hill
Lyft,7.0,1.31,21,Beacon Hill
Lyft,9.0,1.76,6,Theatre District
Lyft,7.0,1.06,23,West End
UberX,6.5,1.5,15,Fenway
Lyft,7.0,1.32,21,Beacon Hill
Lyft,7.0,1.12,12,North End
UberX,7.0,0.38,5,Haymarket Square
Lyft,10.5,3.05,5,Boston University
Lyft,11.0,2.55,19,South Station
UberX,11.5,1.8,8,Theatre District
UberX,8.5,2.79,14,Boston University
UberX,12.5,1.16,10,Haymarket Square
UberX,9.5,2.73,14,Northeastern University
UberX,11.5,3.07,7,Fenway
UberX,13.0,4.48,8,Financial District
UberX,11.5,2.63,22,Northeastern University
Lyft,10.5,1.69,22,North End
UberX,14.0,3.37,19,West End
Lyft,9.0,1.74,10,Theatre District
UberX,10.5,3.3,17,North Station
Lyft,9.0,1.96,18,Northeastern University
UberX,8.5,1.58,18,South Station
UberX,10.5,2.04,21,Haymarket Square
UberX,16.0,5.56,0,Financial District
UberX,8.5,1.44,0,Back Bay
Lyft,10.5,3.06,7,West End
UberX,9.0,1.16,23,North End
Lyft,11.0,3.34,10,North Station
UberX,10.5,2.98,10,Boston University
UberX,9.5,2.98,19,Boston University
UberX,10.5,2.3,5,Haymarket Square
Lyft,19.5,3.46,14,Boston University
Lyft,13.5,5.44,9,Financial District
UberX,8.0,1.61,10,Theatre District
Lyft,13.5,4.76,0,Boston University
Lyft,7.0,0.55,7,Haymarket Square
Lyft,13.5,4.01,12,Northeastern University
UberX,10.5,2.54,12,Beacon Hill
Lyft,13.5,2.67,0,Boston University
UberX,11.5,3.45,0,Back Bay
Lyft,10.5,3.49,7,Boston University
Lyft,10.5,2.37,23,Haymarket Square
Lyft,7.0,1.05,14,North Station
UberX,10.0,1.28,18,South Station
Lyft,9.0,1.74,18,Theatre District
UberX,9.5,3.05,0,North Station
Lyft,10.5,3.22,0,North Station
Lyft,7.0,1.08,21,West End
UberX,7.0,0.49,8,Haymarket Square
Lyft,10.5,1.5,8,North End
UberX,9.5,2.62,11,Theatre District
UberX,7.5,1.16,14,Haymarket Square
UberX,8.0,1.57,14,Theatre District
UberX,8.0,1.44,9,Back Bay
UberX,9.0,2.72,19,Fenway
UberX,7.0,1.31,19,North End
Lyft,7.0,1.06,0,Haymarket Square
UberX,7.5,1.25,20,Financial District
UberX,9.5,1.89,8,South Station
UberX,8.5,2.46,10,Fenway
UberX,11.5,3.23,6,Northeastern University
UberX,7.0,0.67,23,North Station
UberX,12.5,3.65,17,Fenway
UberX,12.5,4.44,16,Fenway
Lyft,10.5,3.25,12,Fenway
Lyft,10.5,1.32,6,Back Bay
UberX,7.5,0.91,6,Haymarket Square
Lyft,11.0,2.8,14,Fenway
UberX,7.5,0.56,19,North Station
Lyft,9.0,2.7,22,Fenway
Lyft,7.0,1.06,18,Haymarket Square
UberX,9.5,2.29,0,South Station
Lyft,10.5,2.49,0,Beacon Hill
Lyft,9.0,1.16,6,South Station
UberX,9.5,2.32,0,Beacon Hill
UberX,7.5,1.91,15,Northeastern University
Lyft,9.0,2.34,23,Haymarket Square
UberX,14.0,4.72,3,Boston University
Lyft,7.0,0.99,3,North Station
UberX,10.5,3.3,12,Financial District
Lyft,7.0,0.54,21,Haymarket Square
Lyft,9.0,1.76,10,Theatre District
UberX,12.0,3.01,9,North Station
UberX,7.5,1.71,0,West End
Lyft,13.5,4.1,3,Fenway
UberX,10.5,3.05,3,North Station
Lyft,7.0,1.54,10,North End
Lyft,9.0,1.71,21,Theatre District
UberX,6.5,1.34,3,Back Bay
UberX,7.0,1.21,3,Financial District
Lyft,7.0,1.08,9,Back Bay
UberX,9.5,2.04,17,South Station
Lyft,9.0,2.46,15,Northeastern University
UberX,14.0,4.78,11,Fenway
Lyft,7.0,1.09,18,North End
Lyft,10.5,2.52,18,North End
Lyft,7.0,1.02,1,Back Bay
UberX,11.5,3.39,1,Boston University
UberX,9.5,0.92,14,North End
Lyft,7.0,0.94,18,North End
Lyft,9.0,2.01,20,South Station
UberX,7.5,1.91,8,Northeastern University
UberX,15.0,2.84,11,Northeastern University
UberX,7.5,0.92,12,North End
UberX,10.5,3.26,13,Financial District
UberX,9.5,1.91,13,Northeastern University
Lyft,13.5,1.53,22,Boston University
Lyft,10.5,2.48,8,Beacon Hill
Lyft,9.0,2.04,8,Northeastern University
Lyft,7.0,1.44,7,Beacon Hill
Lyft,7.0,1.13,1,South Station
Lyft,10.5,2.52,21,North End
UberX,10.5,1.78,1,Haymarket Square
UberX,10.5,3.16,11,Back Bay
UberX,10.5,3.44,11,South Station
Lyft,13.5,4.23,14,Northeastern University
Lyft,13.5,2.68,18,Fenway
UberX,10.5,3.79,7,Back Bay
Lyft,7.0,1.44,21,Back Bay
UberX,10.5,3.15,2,West End
UberX,9.5,2.43,12,Beacon Hill
UberX,7.5,0.91,12,Haymarket Square
UberX,7.0,1.25,1,Financial District
UberX,8.5,2.19,23,Beacon Hill
UberX,11.5,2.58,16,South Station
UberX,7.0,0.39,18,Financial District
UberX,9.0,2.32,15,Beacon Hill
Lyft,7.0,0.69,12,Theatre District
UberX,10.5,3.23,12,Northeastern University
Lyft,10.5,2.96,9,Boston University
UberX,10.5,3.22,17,Northeastern University
UberX,12.5,1.5,8,Fenway
UberX,10.5,3.44,6,South Station
Lyft,11.0,3.18,23,Northeastern University
UberX,10.5,3.08,15,West End
UberX,22.5,4.48,12,Financial District
UberX,14.0,4.55,17,Northeastern University
Lyft,13.5,3.2,19,Fenway
Lyft,9.0,1.56,13,North End
UberX,12.0,2.96,20,Northeastern University
UberX,7.5,1.5,11,Fenway
UberX,11.5,3.08,1,West End
UberX,7.5,1.16,16,Haymarket Square
UberX,14.0,4.74,14,Financial District
UberX,7.5,1.3,12,South Station
Lyft,10.5,2.08,11,West End
UberX,14.5,4.43,11,Northeastern University
UberX,8.5,2.32,14,Beacon Hill
Lyft,13.5,4.58,16,Boston University
UberX,12.5,2.33,16,Back Bay
UberX,7.0,1.22,17,North End
Lyft,9.0,1.96,18,Boston University
Lyft,9.0,2.48,2,Fenway
UberX,8.5,1.34,2,Back Bay
UberX,11.0,1.16,2,Haymarket Square
UberX,13.0,4.42,21,Fenway
Lyft,10.5,2.73,18,North End
Lyft,13.5,3.96,5,Northeastern University
UberX,10.5,2.44,16,Financial District
Lyft,13.5,1.35,2,Back Bay
Lyft,7.0,1.08,11,Back Bay
Lyft,10.5,2.33,18,Beacon Hill
Lyft,7.0,1.47,5,Back Bay
Lyft,10.5,2.45,4,North End
UberX,7.0,0.99,4,Haymarket Square
Lyft,7.0,0.44,17,Financial District
UberX,7.5,0.62,22,Haymarket Square
Lyft,16.5,2.19,4,Back Bay
Lyft,9.0,2.4,1,Northeastern University
Lyft,10.5,3.22,1,Northeastern University
Lyft,9.0,2.91,1,West End
Lyft,9.0,1.36,1,Back Bay
UberX,8.5,1.61,1,Theatre District
Lyft,9.0,2.41,22,Northeastern University
Lyft,7.0,0.62,22,North Station
UberX,9.5,2.4,9,Boston University
Lyft,7.0,0.9,20,West End
Lyft,10.5,3.43,14,Financial District
UberX,9.5,3.04,4,Boston University
Lyft,9.0,1.72,4,Theatre District
UberX,8.0,1.03,11,North End
Lyft,9.0,1.52,18,Fenway
Lyft,10.5,2.4,7,Back Bay
Lyft,13.5,3.27,18,Northeastern University
UberX,13.5,6.26,8,Back Bay
Lyft,10.5,2.34,1,South Station
Lyft,10.5,2.95,1,West End
UberX,7.0,0.54,5,South Station
UberX,8.0,1.08,7,North Station
Lyft,9.0,2.03,6,Northeastern University
Lyft,9.0,3.22,15,Fenway
Lyft,10.5,3.05,15,Northeastern University
UberX,14.0,4.5,7,Financial District
Lyft,11.0,2.41,19,Northeastern University
UberX,7.0,0.56,13,North Station
UberX,7.0,0.49,13,Haymarket Square
Lyft,13.5,3.03,21,Boston University
UberX,8.0,1.18,9,Haymarket Square
Lyft,10.5,2.28,17,Back Bay
UberX,8.5,1.41,17,Back Bay
Lyft,9.0,1.23,17,Haymarket Square
Lyft,7.0,1.02,17,Financial District
Lyft,9.0,1.21,17,Haymarket Square
Lyft,10.5,3.15,17,North Station
UberX,14.0,4.72,17,Boston University
Lyft,7.0,1.03,17,Financial District
Lyft,7.0,0.74,20,North Station
UberX,8.5,1.62,21,South Station
Lyft,10.5,2.37,12,Beacon Hill
UberX,13.5,0.56,0,North Station
Lyft,7.0,1.5,0,Boston University
UberX,18.5,2.47,19,Fenway
Lyft,7.0,1.23,20,Financial District
UberX,7.0,1.36,3,Haymarket Square
UberX,13.5,4.48,7,Financial District
UberX,8.0,1.08,22,North Station
UberX,8.0,1.41,2,North End
UberX,11.5,4.4,16,Fenway
Lyft,7.0,1.24,3,Northeastern University
UberX,11.5,1.97,3,North End
UberX,12.5,2.66,23,Fenway
UberX,7.0,1.03,0,North End
UberX,10.5,2.62,12,Theatre District
Lyft,13.5,4.68,6,Boston University
UberX,6.5,1.34,22,Back Bay
UberX,10.5,3.01,6,North Station
UberX,8.0,1.5,15,Fenway
Lyft,9.0,2.12,14,North Station
Lyft,10.5,2.72,3,Fenway
Lyft,7.0,0.71,14,Haymarket Square
Lyft,11.0,3.17,9,Northeastern University
UberX,8.5,1.34,14,Back Bay
Lyft,7.0,1.25,6,Financial District
Lyft,7.0,1.47,0,Back Bay
UberX,12.0,2.98,23,Boston University
Lyft,10.5,2.16,19,South Station
UberX,9.5,3.04,19,Boston University
Lyft,10.5,3.12,12,Boston University
UberX,8.0,1.82,23,Fenway
Lyft,16.5,5.0,8,Financial District
UberX,8.0,1.25,8,Financial District
Lyft,7.0,1.0,21,Haymarket Square
Lyft,9.0,1.08,15,West End
UberX,8.0,1.56,12,Boston University
UberX,8.0,1.46,11,North End
Lyft,10.5,2.07,13,Northeastern University
UberX,9.5,1.35,13,Beacon Hill
UberX,9.0,2.32,15,Back Bay
Lyft,7.0,1.08,15,North End
UberX,10.5,1.61,2,Theatre District
UberX,8.5,1.63,7,Theatre District
Lyft,7.0,1.28,15,Northeastern University
Lyft,9.0,2.16,19,Boston University
Lyft,7.0,1.28,5,Northeastern University
Lyft,9.0,2.67,5,Boston University
UberX,7.0,0.55,11,Theatre District
UberX,8.0,1.35,13,Beacon Hill
UberX,8.0,1.41,23,Back Bay
Lyft,11.0,3.15,7,Theatre District
UberX,10.5,1.91,21,Northeastern University
Lyft,9.0,1.74,20,West End
Lyft,13.5,4.33,14,Fenway
UberX,10.5,2.61,8,Northeastern University
Lyft,7.0,1.15,14,North End
Lyft,7.0,1.27,14,Financial District
Lyft,9.0,2.03,8,Northeastern University
Lyft,7.0,0.62,14,South Station
Lyft,7.0,1.24,14,Financial District
UberX,7.0,1.08,10,North Station
UberX,7.5,1.35,19,Beacon Hill
UberX,7.0,0.91,4,Haymarket Square
Lyft,10.5,2.4,5,Fenway
UberX,9.5,2.32,17,Back Bay
UberX,10.5,3.3,16,North Station
Lyft,7.0,0.56,4,Haymarket Square
Lyft,10.5,3.17,1,Theatre District
Lyft,7.0,1.74,0,Theatre District
Lyft,10.5,3.49,9,Boston University
Lyft,7.0,1.18,19,North End
UberX,8.0,0.92,12,Financial District
UberX,8.0,1.56,22,Boston University
UberX,9.5,2.5,15,South Station
Lyft,9.0,1.44,15,Back Bay
UberX,9.5,3.04,16,Boston University
UberX,11.5,3.23,9,Northeastern University
UberX,6.0,0.39,2,Financial District
UberX,13.0,3.08,3,Fenway
UberX,8.0,1.22,19,North End
UberX,10.5,2.3,19,Haymarket Square
UberX,10.5,2.46,19,Fenway
UberX,10.5,2.61,5,Northeastern University
UberX,6.0,0.39,0,Financial District
UberX,8.5,1.25,7,Financial District
Lyft,7.0,1.05,7,West End
UberX,10.5,2.25,12,Beacon Hill
Lyft,7.0,1.26,17,North End
UberX,14.0,2.13,8,South Station
Lyft,10.5,2.99,15,Back Bay
Lyft,11.0,3.45,5,Financial District
UberX,7.5,1.08,18,North Station
Lyft,13.5,2.5,13,Beacon Hill
UberX,7.5,1.5,12,Fenway
UberX,9.5,1.04,12,North End
UberX,8.0,1.61,18,Theatre District
UberX,11.5,2.47,19,Fenway
UberX,14.5,4.57,8,Northeastern University
UberX,12.0,4.57,8,Northeastern University
UberX,9.0,1.04,8,North End
Lyft,13.5,4.36,17,Fenway
UberX,10.5,2.84,18,West End
Lyft,7.0,1.15,18,South Station
Lyft,9.0,2.18,12,West End
UberX,12.0,3.01,16,North Station
Lyft,7.0,0.64,16,South Station
Lyft,5.0,0.57,13,South Station
UberX,9.5,1.87,17,Beacon Hill
UberX,8.5,1.0,17,West End
Lyft,7.0,1.07,12,West End
Lyft,7.0,1.04,15,North Station
Lyft,7.0,1.34,15,Haymarket Square
UberX,17.5,2.2,17,Back Bay
Lyft,7.0,1.01,9,Financial District
UberX,17.5,7.24,14,Fenway
UberX,7.5,1.61,11,Theatre District
UberX,7.5,1.16,8,North End
UberX,8.5,0.91,5,Haymarket Square
Lyft,9.0,1.35,5,Back Bay
UberX,10.5,2.84,13,West End
Lyft,19.5,3.38,20,Fenway
Lyft,16.5,2.86,13,Northeastern University
UberX,12.0,2.21,10,Fenway
Lyft,9.0,2.32,2,Back Bay
Lyft,7.0,0.58,8,South Station
Lyft,13.5,5.38,14,Financial District
UberX,10.5,3.27,1,North End
Lyft,7.0,0.74,4,West End
Lyft,11.0,2.4,9,Back Bay
UberX,8.5,1.57,16,Theatre District
Lyft,10.5,2.88,14,West End
Lyft,9.0,2.68,17,Boston University
UberX,11.5,3.39,11,Boston University
Lyft,11.0,1.99,14,Northeastern University
Lyft,9.0,1.72,11,Theatre District
UberX,9.5,2.04,21,Haymarket Square
UberX,8.5,1.8,11,Theatre District
Lyft,7.0,1.4,5,Haymarket Square
UberX,7.0,0.9,8,North Station
Lyft,9.0,2.84,23,Fenway
UberX,9.0,1.57,18,Theatre District
UberX,8.5,2.66,18,Theatre District
UberX,7.0,0.49,5,Haymarket Square
UberX,10.5,2.72,13,Fenway
Lyft,11.0,2.51,13,North End
Lyft,10.5,1.32,2,Back Bay
UberX,13.0,4.48,2,Financial District
UberX,12.5,2.38,0,Fenway
Lyft,7.0,0.52,11,Haymarket Square
Lyft,11.0,3.3,8,North Station
UberX,7.0,0.72,8,West End
UberX,16.0,5.56,23,Financial District
UberX,11.0,3.39,4,Boston University
UberX,9.5,1.57,11,Theatre District
Lyft,7.0,2.37,11,Fenway
UberX,8.0,1.46,4,North End
UberX,10.5,2.62,16,North End
UberX,12.0,2.61,16,Northeastern University
Lyft,7.0,1.33,9,Back Bay
Lyft,9.0,2.49,20,Beacon Hill
UberX,7.0,0.39,2,Financial District
UberX,7.5,1.35,1,Beacon Hill
Lyft,7.0,0.65,19,Haymarket Square
UberX,11.5,2.48,20,Beacon Hill
UberX,8.0,1.3,22,South Station
Lyft,13.5,3.83,17,Boston University
UberX,8.5,1.9,19,Beacon Hill
UberX,9.5,2.23,0,South Station
UberX,10.5,2.28,0,Beacon Hill
Lyft,7.0,1.01,1,Haymarket Square
UberX,9.0,1.81,6,Theatre District
UberX,7.0,0.99,3,Haymarket Square
UberX,7.5,1.56,23,Boston University
UberX,10.5,1.89,23,Northeastern University
UberX,9.0,1.97,20,Beacon Hill
Lyft,7.0,1.05,23,West End
Lyft,10.5,3.1,13,Theatre District
UberX,15.0,3.45,8,Back Bay
Lyft,7.0,1.08,22,West End
UberX,7.0,0.39,22,Financial District
Lyft,7.0,1.11,22,North End
Lyft,11.0,2.36,16,Haymarket Square
Lyft,10.5,3.13,19,North Station
UberX,10.5,3.2,19,West End
UberX,15.0,4.41,16,Northeastern University
Lyft,10.5,2.36,4,Beacon Hill
UberX,9.5,1.72,14,Haymarket Square
Lyft,13.5,2.44,23,South Station
UberX,9.5,2.84,21,West End
UberX,10.5,2.8,21,West End
UberX,7.5,0.61,18,Haymarket Square
UberX,10.5,1.71,14,South Station
UberX,10.5,3.08,18,West End
UberX,9.0,1.81,18,Theatre District
UberX,10.5,2.17,4,North Station
UberX,6.5,0.56,14,North Station
UberX,10.5,2.74,2,North End
UberX,10.5,2.62,5,Theatre District
UberX,8.0,1.71,13,West End
UberX,9.5,2.66,13,Fenway
UberX,9.5,1.81,13,Theatre District
UberX,9.5,2.66,6,Fenway
Lyft,13.5,4.12,7,Northeastern University
UberX,8.5,1.7,9,South Station
UberX,7.0,0.54,12,South Station
UberX,8.5,1.41,12,North End
Lyft,13.5,4.45,4,Financial District
UberX,8.0,1.16,23,Haymarket Square
Lyft,10.5,3.23,3,Northeastern University
UberX,9.0,1.46,3,North End
UberX,7.0,1.21,18,Financial District
Lyft,9.0,1.74,14,Theatre District
Lyft,11.0,2.25,11,South Station
Lyft,10.5,2.4,0,Beacon Hill
UberX,7.0,1.49,0,Beacon Hill
Lyft,10.5,3.08,13,West End
Lyft,11.0,3.08,20,West End
UberX,9.0,1.16,20,Haymarket Square
Lyft,9.0,2.08,13,Beacon Hill
UberX,11.5,4.55,13,Northeastern University
UberX,7.0,0.63,0,South Station
UberX,7.5,0.56,0,North Station
UberX,9.5,1.35,14,Beacon Hill
UberX,15.0,7.46,23,Financial District
UberX,13.5,1.56,13,Boston University
UberX,10.5,3.3,13,North Station
UberX,10.0,2.66,11,Fenway
Lyft,11.0,1.49,2,Fenway
Lyft,7.0,0.62,22,North Station
UberX,8.0,0.72,2,West End
Lyft,10.5,3.13,20,Boston University
UberX,10.5,3.16,1,Back Bay
UberX,8.5,2.19,11,Beacon Hill
UberX,9.5,2.2,7,Back Bay
UberX,8.0,1.61,7,Theatre District
Lyft,10.5,3.3,7,North Station
UberX,10.5,3.3,19,North Station
UberX,12.0,2.66,19,Fenway
UberX,9.5,1.93,10,Beacon Hill
UberX,13.0,1.92,0,Beacon Hill
UberX,7.5,1.34,22,Back Bay
UberX,9.5,2.17,5,North Station
Lyft,7.0,1.34,10,Beacon Hill
Lyft,13.5,4.69,16,Theatre District
Lyft,9.0,1.36,16,Back Bay
UberX,11.5,3.3,17,North Station
Lyft,9.0,2.42,9,Beacon Hill
Lyft,10.5,3.0,0,West End
Lyft,11.0,3.29,0,South Station
Lyft,7.0,0.78,16,West End
Lyft,10.5,2.61,10,South Station
UberX,7.0,0.39,12,Financial District
UberX,9.5,1.61,17,Theatre District
UberX,9.5,2.84,15,West End
UberX,8.0,1.02,15,Financial District
UberX,9.5,1.04,15,North End
Lyft,13.5,4.47,15,Fenway
Lyft,7.0,0.56,8,South Station
UberX,10.5,3.22,15,Northeastern University
Lyft,7.0,1.07,20,West End
UberX,9.5,2.58,4,South Station
UberX,7.5,1.16,5,Haymarket Square
UberX,9.5,2.2,18,Back Bay
Lyft,11.0,2.8,3,Fenway
Lyft,7.0,1.67,3,Theatre District
Lyft,11.0,2.93,19,Boston University
UberX,10.5,3.05,3,North Station
Lyft,13.5,2.74,21,Fenway
Lyft,9.0,1.95,10,North End
UberX,8.0,1.61,2,Theatre District
UberX,9.5,2.33,15,Back Bay
UberX,10.5,3.05,10,North Station
Lyft,10.5,1.78,20,North End
UberX,12.0,2.61,13,Northeastern University
UberX,13.5,2.43,13,Beacon Hill
Lyft,7.0,1.58,17,Boston University
UberX,9.0,2.17,17,North Station
UberX,12.5,4.48,4,Financial District
Lyft,11.0,2.82,1,Fenway
UberX,10.5,3.3,16,Financial District
UberX,7.5,1.21,4,Financial District
Lyft,10.5,3.01,17,West End
Lyft,13.5,3.24,0,Fenway
Lyft,10.5,2.71,4,Boston University
Lyft,7.0,1.53,5,Beacon Hill
Lyft,7.0,0.61,2,Theatre District
Lyft,13.5,4.33,17,Financial District
Lyft,7.0,1.1,4,North End
Lyft,7.0,1.51,4,Fenway
UberX,8.5,1.8,0,Theatre District
Lyft,7.0,1.07,16,West End
Lyft,10.5,3.12,14,Theatre District
